cell_id,Pseudotime
E62_551,0.9557653
E1871_142,0.44485244
E1730_381,0.97028375
E1394_554,0.9706784
E1190_363,0.12328979
E95_727,0.03261557
E548_571,0.96951705
E883_262,0.3917434
E1220_205,0.82689106
E229_20,0.33255035
E299_549,0.031632036
E448_46,0.3482072
E1769_617,0.94041073
E1557_228,0.37484217
E644_288,0.5204284
E783_190,0.58792233
E922_278,0.4911969
E94_669,0.034287516
E1093_133,0.48877266
E1062_145,0.5885701
E1211_174,0.5944073
E1791_535,0.046575293
E1005_178,0.59279466
E1307_17,0.3452436
E1114_408,0.22228499
E314_422,0.22610627
E66_671,0.040270843
E889_770,0.03138296
E1905_657,0.009636368
E1120_220,0.5198897
E1732_222,0.61789393
E53_395,0.9428916
E438_676,0.9887348
E1898_114,0.41268924
E55_390,0.8836649
E1059_371,0.7222107
E1098_203,0.680456
E863_737,0.028497364
E1547_195,0.3556956
E309_399,0.95833737
E1277_248,0.54262185
E166_167,0.6577725
E131_292,0.45640463
E733_48,0.36416438
E845_386,0.21219905
E622_468,0.14825813
E995_94,0.42020327
E1947_208,0.41278225
E740_710,0.028398635
E988_648,0.9585708
E365_710,0.038634215
E1377_527,0.03349544
E1083_57,0.3723989
E420_126,0.4734878
E617_569,0.027585115
E1312_613,0.9470742
E849_511,0.05468387
E1302_573,0.96743023
E844_3,0.34615406
E1046_63,0.35279265
E671_283,0.94644564
E1736_529,0.034146667
E800_449,0.88622594
E1604_573,0.19023342
E88_256,0.9168967
E199_441,0.10508608
E1469_494,0.97020334
E628_690,0.038683593
E600_733,0.9535721
E51_642,0.048722662
E1912_141,0.47138366
E1889_772,0.956414
E1265_620,0.025808556
E1686_218,0.78446794
E1457_603,0.060146526
E1928_761,0.028344598
E1451_111,0.4328472
E1927_277,0.86025834
E294_124,0.43645278
E26_231,0.5133238
E1544_500,0.9587705
E771_184,0.67284286
E353_319,0.35894984
E183_449,0.95171463
E1818_664,0.050692454
E956_506,0.07235104
E1965_404,0.9504397
E403_44,0.36281365
E510_640,0.9832911
E1272_99,0.38156486
E1771_233,0.6095153
E1539_269,0.2458523
E433_133,0.49123982
E1552_63,0.3444121
E646_747,0.031680956
E1135_497,0.07223197
E713_151,0.47482377
E762_774,0.043264847
E1112_754,0.97342485
E523_265,0.88374656
E1251_459,0.3170148
E20_418,0.958249
E601_592,0.043112297
E1661_786,0.9616021
E197_399,0.21915746
E1502_648,0.98158085
E1712_757,0.024986183
E1234_579,0.036110576
E1318_5,0.36885297
E325_173,0.51639605
E982_45,0.3502214
E921_272,0.7642706
E1269_3,0.36026037
E1715_709,0.02556821
E272_386,0.96074194
E445_389,0.968415
E1063_230,0.44632846
E454_337,0.40832254
E1535_694,0.03584876
E522_314,0.30455258
E1315_276,0.3068478
E582_136,0.4919497
E658_782,0.9618242
E297_221,0.5349393
E1304_229,0.5971806
E1040_565,0.9805824
E809_775,0.9658395
E209_43,0.32271242
E1663_106,0.40447927
E1425_130,0.50067115
E357_783,0.03162
E135_331,0.32434878
E6_770,0.032380737
E1261_593,0.97411656
E869_796,0.03275213
E1739_409,0.96250665
E1131_33,0.34391394
E985_635,0.9459222
E483_374,0.96549577
E1411_666,0.04460308
E795_722,0.03895335
E1327_537,0.97502804
E1129_212,0.76031935
E464_80,0.40722978
E17_609,0.026320005
E1919_44,0.34161097
E1738_460,0.02760959
E1976_652,0.033148155
E1727_385,0.22365917
E906_216,0.8440966
E246_170,0.5890051
E1319_498,0.08173536
E1853_690,0.035552967
E1689_453,0.05401154
E1025_56,0.3446694
E311_390,0.9781239
E901_230,0.316354
E340_125,0.44696927
E1176_235,0.74142444
E1690_68,0.3639603
E46_235,0.68397397
E1941_183,0.52551776
E938_319,0.8564361
E821_187,0.5444826
E715_61,0.36881384
E1528_108,0.4272186
E1858_145,0.5095635
E1609_83,0.40028468
E941_608,0.06562058
E533_562,0.02564663
E328_388,0.09042661
E729_24,0.32796127
E647_517,0.032203894
E1777_527,0.03901774
E158_549,0.02641028
E296_336,0.29392672
E436_456,0.03370491
E1483_535,0.03671325
E1118_316,0.21209754
E157_186,0.51835835
E1209_649,0.9828943
E1268_516,0.96633506
E1656_441,0.05904429
E813_388,0.36291307
E1598_588,0.9663579
E1300_764,0.021361291
E239_49,0.35481015
E787_507,0.030658338
E19_275,0.869621
E1378_111,0.49349892
E105_282,0.5866946
E1447_374,0.33712536
E1399_454,0.95620775
E470_86,0.4422276
E989_73,0.44099945
E734_727,0.04394049
E667_501,0.09174413
E1110_277,0.4978648
E1488_315,0.78363556
E1478_191,0.42418224
E1141_390,0.9555224
E1050_245,0.4756739
E598_359,0.9688064
E508_237,0.49849024
E1151_600,0.96568733
E635_103,0.5030423
E1041_351,0.31247577
E333_226,0.4757887
E958_145,0.45533493
E1923_197,0.7447242
E1737_663,0.031175576
E882_570,0.97457826
E181_783,0.035097055
E495_592,0.7380841
E675_650,0.9710502
E1695_737,0.016402947
E388_478,0.05374984
E792_341,0.9509075
E1078_171,0.4374047
E122_530,0.034310248
E447_765,0.0114950845
E991_712,0.03576749
E1516_357,0.9104816
E203_337,0.24355981
E997_799,0.9547088
E867_285,0.93798506
E843_133,0.51724696
E1938_741,0.9747254
E631_345,0.32627174
E1755_626,0.038282335
E252_589,0.021852521
E1904_773,0.021502264
E1697_521,0.040945135
E630_153,0.45301837
E1006_393,0.32075596
E233_737,0.96778065
E1949_577,0.028677732
E1740_121,0.4308878
E1192_379,0.96078384
E668_157,0.5062373
E3_525,0.039106943
E326_453,0.96638185
E134_370,0.28347167
E139_374,0.04013051
E606_433,0.26041788
E170_152,0.49692658
E172_418,0.19725509
E846_685,0.029098751
E1992_221,0.81826514
E1033_101,0.48263836
E1113_21,0.35301533
E1930_143,0.5036661
E575_370,0.20922798
E1055_225,0.78407043
E760_651,0.95537347
E1076_734,0.048464764
E1665_619,0.056948505
E1945_323,0.57040614
E1888_794,0.03722372
E1986_251,0.78077334
E1879_425,0.14902562
E1505_113,0.51522607
E1422_617,0.02735402
E74_797,0.03922696
E1369_708,0.97984326
E1452_701,0.9751479
E1009_207,0.5644485
E1612_621,0.9824605
E735_256,0.42472467
E1309_17,0.34019268
E1828_758,0.96708614
E546_152,0.49031308
E1218_750,0.03486198
E1214_527,0.042000808
E604_374,0.30915335
E519_690,0.021186102
E1823_765,0.97372687
E1477_440,0.260571
E22_736,0.0110335685
E1794_570,0.9656986
E138_39,0.33862224
E1510_528,0.94621843
E267_661,0.030094447
E1233_717,0.023315582
E1936_766,0.030443355
E1325_30,0.36194995
E611_191,0.5850403
E1579_575,0.031172266
E1413_212,0.46974403
E1486_566,0.03273271
E1653_14,0.36433935
E759_551,0.087851904
E1156_595,0.94755346
E97_620,0.9666519
E370_42,0.3175477
E663_569,0.028254416
E137_745,0.9495967
E1473_650,0.97028106
E1566_388,0.29143918
E318_124,0.4858171
E401_17,0.34314722
E1293_539,0.028984245
E465_462,0.04156046
E369_476,0.050227813
E184_199,0.6440222
E1851_518,0.9751082
E1671_234,0.7590803
E226_49,0.34730086
E1752_736,0.012216369
E984_48,0.3564493
E1228_8,0.35625052
E120_759,0.03383458
E490_162,0.49641627
E751_31,0.35040483
E641_451,0.16830479
E848_517,0.14769593
E264_454,0.9586474
E1389_201,0.6988512
E1042_763,0.029206946
E12_643,0.03944234
E1822_238,0.5133338
E263_482,0.976782
E1982_473,0.052041285
E1629_340,0.9602208
E1832_523,0.9849472
E915_392,0.9775111
E819_100,0.5016566
E1637_91,0.40291226
E99_247,0.78096575
E854_587,0.9586363
E614_173,0.6374574
E1615_379,0.95195234
E1826_194,0.48244327
E678_107,0.45954192
E777_404,0.9450292
E1634_482,0.042119328
E1981_286,0.8942108
E1456_450,0.112432815
E0_730,0.96334463
E1783_98,0.49721837
E151_213,0.46933958
E1616_343,0.9492317
E1144_763,0.03058629
E1133_770,0.9706637
E1409_427,0.12581798
E624_506,0.9090552
E109_462,0.02857554
E1994_490,0.9635632
E1951_277,0.7020609
E1788_265,0.46117207
E1814_92,0.41942647
E1226_416,0.96284837
E478_413,0.2195439
E1435_288,0.86575544
E908_765,0.04212092
E142_156,0.5109138
E202_89,0.43458816
E1242_151,0.58644384
E688_741,0.945114
E1498_422,0.94770515
E659_304,0.4705183
E1286_240,0.67290694
E1602_454,0.9777456
E1531_649,0.022615558
E764_145,0.48861015
E1964_527,0.95588064
E1766_256,0.44327137
E1092_10,0.3260937
E1639_552,0.96524733
E1081_175,0.62600636
E827_59,0.34924135
E1313_681,0.9477302
E371_769,0.9890368
E1595_658,0.96613294
E234_91,0.47908673
E155_709,0.02957491
E45_446,0.095206425
E981_662,0.07355608
E1073_783,0.026253223
E1952_481,0.9887432
E1339_672,0.051633563
E378_475,0.03649606
E345_568,0.023110619
E672_370,0.70460796
E1273_603,0.97039217
E1035_785,0.9885201
E1914_665,0.9696573
E349_467,0.96277696
E637_16,0.34542435
E620_430,0.9624828
E91_452,0.16919321
E1285_62,0.36436164
E986_497,0.9730813
E220_482,0.047285702
E493_293,0.3351456
E1908_474,0.966666
E101_531,0.7394214
E1390_94,0.4902167
E1094_676,0.029915886
E1717_122,0.47783393
E1317_704,0.037006684
E167_484,0.9832944
E909_519,0.04757371
E216_350,0.38506666
E1463_697,0.9705849
E1462_729,0.046736788
E1330_380,0.9581836
E1373_456,0.2171627
E857_152,0.47357515
E892_516,0.033401642
E1072_585,0.94823664
E208_715,0.95806795
E1613_500,0.13408662
E1780_315,0.9412008
E1608_55,0.33786714
E154_516,0.97143406
E152_393,0.03570031
E899_442,0.07663126
E796_529,0.009992537
E924_417,0.23404165
E1476_322,0.793161
E1407_189,0.61746013
E1831_792,0.04599875
E248_83,0.47791368
E1298_291,0.4177771
E9_679,0.06117653
E82_514,0.024680803
E1865_629,0.9796936
E1080_340,0.24903162
E52_292,0.21838824
E1509_625,0.032084916
E222_242,0.6188112
E551_82,0.37692305
E1495_591,0.98666304
E1874_324,0.22989194
E1480_74,0.35593027
E1564_423,0.021868298
E755_367,0.29332292
E706_525,0.035662234
E190_314,0.4458414
E68_504,0.04476727
E907_194,0.78651005
E852_122,0.5458099
E1207_51,0.3558751
E1856_185,0.58415484
E1185_264,0.512815
E1124_691,0.96805483
E1089_292,0.36624137
E1578_672,0.02150588
E1295_500,0.9405801
E159_451,0.95529824
E124_302,0.8843564
E1446_371,0.24911241
E41_278,0.3675291
E1574_36,0.32378823
E609_284,0.3325798
E1125_25,0.37521285
E567_156,0.492223
E1199_48,0.34652168
E629_693,0.023770237
E782_374,0.9495142
E337_530,0.97012913
E1688_408,0.9760445
E1181_192,0.4199353
E48_282,0.961932
E182_780,0.035497
E1545_283,0.65786517
E874_591,0.02790474
E1024_254,0.47723848
E63_284,0.5184681
E1418_679,0.9162343
E1691_644,0.9740582
E660_711,0.042534467
E1764_412,0.22092354
E79_520,0.020402694
E218_220,0.7621744
E11_462,0.08545203
E1900_562,0.96541065
E1142_373,0.9790596
E1996_81,0.452891
E1068_325,0.8037739
E1565_556,0.11157194
E1289_536,0.97742903
E1787_131,0.45025447
E93_248,0.5062342
E236_328,0.3571498
E488_759,0.027976085
E1569_340,0.25760058
E1722_408,0.98209786
E1518_80,0.3964847
E999_540,0.9618869
E1182_436,0.02993785
E917_309,0.5922171
E756_509,0.9352119
E817_15,0.34100172
E27_175,0.42660007
E1870_417,0.26663443
E1543_107,0.42025417
E1105_670,0.07661261
E1701_22,0.3402533
E562_81,0.48146564
E612_188,0.5129638
E1970_72,0.38185018
E475_172,0.48064563
E145_356,0.19489592
E1902_162,0.53508925
E731_581,0.97168684
E476_303,0.9427378
E913_255,0.8782683
E1618_571,0.20628648
E215_563,0.98415893
E1099_796,0.97493273
E457_281,0.36203083
E951_715,0.97222364
E244_32,0.34994975
E650_352,0.19675678
E286_692,0.034311134
E1741_56,0.37964946
E327_663,0.98201936
E1628_535,0.04293977
E224_402,0.10150061
E189_341,0.29473674
E453_442,0.9701356
E83_712,0.027122006
E1800_758,0.042588685
E707_722,0.04647549
E133_359,0.97441554
E1349_489,0.19299306
E1767_476,0.980204
E1428_237,0.38414118
E1479_457,0.21035497
E1359_476,0.03541478
E400_153,0.4691173
E235_314,0.9677543
E805_780,0.04226738
E1829_759,0.032529276
E1250_728,0.017277058
E409_561,0.9670613
E1247_370,0.9318883
E1004_352,0.9616401
E317_655,0.03226173
E342_16,0.34565306
E330_653,0.031832896
E96_55,0.377512
E1614_382,0.9311712
E1562_47,0.3593617
E1933_372,0.21676745
E520_410,0.9303554
E1168_563,0.026905462
E1123_460,0.048364624
E716_686,0.03268238
E407_145,0.46471813
E977_605,0.99247247
E1617_158,0.48434925
E1406_507,0.048050974
E1719_237,0.6483606
E728_265,0.37358615
E379_486,0.9679738
E60_201,0.46388227
E763_106,0.4379371
E1429_455,0.026956527
E249_222,0.58598727
E1503_550,0.035527818
E165_675,0.96018505
E1212_650,0.96994656
E1347_313,0.3595443
E160_794,0.95833796
E1589_342,0.3169415
E1030_723,0.026606208
E1990_6,0.3355575
E1174_64,0.35206768
E33_493,0.9737129
E1811_20,0.32026204
E219_265,0.6575751
E1396_370,0.33714005
E339_670,0.9606388
E992_673,0.02633826
E952_157,0.457179
E58_301,0.9094583
E39_408,0.19235691
E282_531,0.9694773
E1106_468,0.04924857
E1630_201,0.5855433
E78_408,0.28397852
E1893_225,0.39429927
E788_162,0.5712806
E1778_55,0.3268422
E1725_584,0.9736131
E826_501,0.96642226
E1920_658,0.9726381
E677_446,0.042616837
E1353_97,0.5311125
E161_239,0.45906597
E186_396,0.21401992
E148_209,0.4580554
E934_147,0.4824238
E690_796,0.026304994
E306_498,0.03229573
E824_526,0.94984
E1415_487,0.96563745
E278_684,0.042206816
E1245_244,0.45359206
E1371_521,0.1000294
E881_716,0.03858649
E113_129,0.48033768
E1645_554,0.96035975
E1056_342,0.369324
E413_746,0.029555919
E970_259,0.4256562
E1948_499,0.1115296
E1103_684,0.022630231
E480_202,0.6012402
E930_328,0.4732851
E130_105,0.500477
E1756_348,0.5045808
E935_116,0.5003119
E1572_303,0.9628299
E1716_46,0.34949148
E961_142,0.47883177
E1253_514,0.040763143
E289_748,0.046981394
E293_140,0.49478632
E1963_705,0.025412012
E42_521,0.031717964
E808_403,0.9703113
E1382_298,0.47886977
E387_519,0.9543426
E686_211,0.64811826
E213_40,0.33700493
E1935_538,0.02512149
E1175_757,0.03360967
E232_253,0.45393905
E1601_56,0.34122702
E1430_83,0.45090833
E1880_443,0.97545826
E1484_635,0.958623
E627_46,0.3661827
E920_421,0.16814111
E1140_290,0.3191003
E1677_695,0.9672168
E1283_216,0.48353752
E178_42,0.35328168
E1855_283,0.36630172
E85_358,0.38178483
E652_714,0.9582258
E1815_440,0.95872957
E1008_569,0.95960754
E1379_746,0.9811853
E1278_345,0.26498377
E1217_465,0.96076643
E518_645,0.03657332
E1375_681,0.015405843
E1493_425,0.96327186
E651_341,0.061003637
E597_347,0.33608624
E794_323,0.25413018
E1883_419,0.1606413
E1954_234,0.6252513
E994_512,0.97707087
E307_268,0.2708775
E743_727,0.95630336
E1150_425,0.17411387
E1213_273,0.8629005
E419_180,0.56999016
E1034_161,0.52349323
E884_95,0.48504165
E1654_381,0.21289454
E117_530,0.04674497
E664_13,0.3713531
E474_483,0.22581977
E811_423,0.17635912
E1291_299,0.921071
E538_498,0.035411198
E623_83,0.443025
E1440_139,0.46036005
E1808_722,0.9660074
E616_327,0.3559288
E304_283,0.914408
E1554_296,0.4260034
E107_582,0.9402668
E916_161,0.5988961
E1723_310,0.39999723
E1002_245,0.46248218
E563_284,0.61912066
E790_387,0.19723353
E724_439,0.02756067
E425_231,0.5938242
E146_479,0.18337762
E16_241,0.612893
E402_762,0.030755443
E279_654,0.062123243
E1573_5,0.353938
E1166_356,0.23421094
E462_314,0.9208003
E1162_375,0.9714793
E1357_635,0.030319046
E830_220,0.6069563
E1590_218,0.42530194
E1107_97,0.43154833
E334_732,0.031307604
E1322_125,0.4896064
E1958_567,0.041516256
E44_234,0.45387825
E381_356,0.95765746
E1932_385,0.07678758
E313_710,0.024320958
E86_659,0.0304024
E1201_109,0.4976711
E442_76,0.41403455
E536_594,0.9645315
E1420_503,0.020004801
E1506_366,0.21505196
E791_565,0.9669825
E35_598,0.97030693
E823_180,0.62691677
E144_612,0.9550757
E207_35,0.35648423
E1044_703,0.9781304
E1913_77,0.3746305
E1991_40,0.33235565
E1432_7,0.35320878
E1977_15,0.33577698
E592_369,0.4189111
E305_496,0.044170972
E1526_288,0.9185197
E1116_566,0.019885272
E212_42,0.3294255
E1054_377,0.3118489
E555_644,0.98925555
E1424_60,0.34194425
E354_752,0.034594275
E1019_380,0.21410534
E1331_289,0.33052444
E877_577,0.9795795
E1264_157,0.5982864
E1675_773,0.9554286
E1014_137,0.5091916
E417_448,0.22856577
E1872_363,0.75467426
E998_455,0.20153442
E873_343,0.24975695
E778_767,0.019882852
E1762_304,0.4980533
E1942_21,0.35552073
E1627_773,0.046419892
E1376_577,0.051168215
E1646_559,0.024184395
E247_377,0.069125295
E15_738,0.033006538
E1057_511,0.96555525
E392_555,0.9445805
E1392_312,0.14633211
E237_88,0.4266295
E1852_117,0.46431568
E559_305,0.9202459
E532_445,0.06281781
E642_480,0.045819946
E534_797,0.03458671
E1894_210,0.7832363
E1670_72,0.4678121
E602_213,0.42437392
E408_577,0.030918779
E577_682,0.99188805
E793_185,0.664682
E1386_616,0.945089
E1015_625,0.029526236
E1909_139,0.4792626
E1244_477,0.23162001
E564_182,0.65533763
E1710_262,0.58205044
E1944_778,0.97372633
E112_444,0.956779
E352_148,0.4554248
E569_368,0.2995423
E572_618,0.9714274
E957_655,0.032816034
E1453_33,0.32787806
E1668_701,0.027262917
E1825_132,0.48827627
E1061_461,0.042960998
E1754_124,0.45300448
E840_357,0.9543513
